x,y,z
1.386497797,-0.113686343,-2.0258
1.38650795,-0.11825626,-2.0258
1.386511509,-0.122828211,-2.0258
1.386507643,-0.127402155,-2.0258
1.386495514,-0.131978039,-2.0258
1.386474291,-0.136555799,-2.0258
1.386443143,-0.141135361,-2.0258
1.386401244,-0.145716643,-2.0258
1.386347776,-0.150299548,-2.0258
1.386281929,-0.154883973,-2.0258
1.3862029,-0.159469804,-2.0258
1.3861099,-0.164056918,-2.0258
1.38600215,-0.168645183,-2.0258
1.385878883,-0.173234459,-2.0258
1.38573935,-0.177824596,-2.0258
1.385582812,-0.182415438,-2.0258
1.385408548,-0.187006819,-2.0258
1.385215854,-0.191598569,-2.0258
1.385004042,-0.196190507,-2.0258
1.38477244,-0.200782448,-2.0258
1.384520397,-0.2053742,-2.0258
1.384247279,-0.209965566,-2.0258
1.38395247,-0.21455634,-2.0258
1.383635375,-0.219146314,-2.0258
1.383295416,-0.223735275,-2.0258
1.382932036,-0.228323003,-2.0258
1.39088999,0.045533024,-2.022
1.390781858,0.040973755,-2.022
1.3906785,0.036416198,-2.022
1.390580328,0.031860217,-2.022
1.390487709,0.027305671,-2.022
1.390400967,0.022752413,-2.022
1.390320377,0.018200291,-2.022
1.390246167,0.013649148,-2.022
1.390178517,0.009098827,-2.022
1.390117556,0.004549165,-2.022
1.390063364,0,-2.022
1.390015929,-0.004548833,-2.022
1.389975187,-0.009097496,-2.022
1.389941066,-0.013646153,-2.022
1.389913442,-0.018194964,-2.022
1.389892143,-0.022744087,-2.022
1.389876947,-0.027293678,-2.022
1.389867586,-0.031843888,-2.022
1.389863742,-0.036394863,-2.022
1.389865056,-0.040946745,-2.022
1.389871122,-0.045499669,-2.022
1.389881494,-0.050053764,-2.022
1.389895686,-0.05460915,-2.022
1.389913173,-0.059165941,-2.022
1.389933395,-0.063724242,-2.022
1.389955758,-0.068284148,-2.022
1.389979637,-0.072845746,-2.022
1.390004378,-0.077409114,-2.022
1.3900293,-0.081974317,-2.022
1.390053701,-0.086541414,-2.022
1.390076853,-0.091110451,-2.022
1.390098012,-0.095681462,-2.022
1.390116416,-0.100254472,-2.022
1.390131291,-0.104829496,-2.022
1.390141848,-0.109406536,-2.022
1.390147291,-0.113985584,-2.022
1.390146816,-0.118566621,-2.022
1.390139613,-0.123149617,-2.022
1.390124869,-0.127734531,-2.022
1.390101772,-0.132321312,-2.022
1.390069507,-0.136909897,-2.022
1.390027266,-0.141500213,-2.022
1.389974242,-0.14609218,-2.022
1.389909634,-0.150685703,-2.022
1.38983265,-0.155280681,-2.022
1.389742506,-0.159877003,-2.022
1.389638426,-0.164474546,-2.022
1.389519648,-0.169073183,-2.022
1.38938542,-0.173672775,-2.022
1.389235004,-0.178273175,-2.022
1.389067675,-0.182874229,-2.022
1.388882726,-0.187475775,-2.022
1.388679461,-0.192077644,-2.022
1.388457204,-0.196679659,-2.022
1.388215293,-0.201281638,-2.022
1.387953085,-0.205883392,-2.022
1.387669954,-0.210484724,-2.022
1.387365292,-0.215085435,-2.022
1.387038511,-0.219685318,-2.022
1.386689039,-0.224284162,-2.022
1.386316325,-0.228881752,-2.022
1.394670107,0.045656772,-2.0182
1.394566945,0.041085267,-2.0182
1.394468067,0.036515431,-2.0182
1.39437387,0.031947133,-2.0182
1.394284709,0.027380235,-2.0182
1.394200894,0.022814595,-2.0182
1.394122692,0.018250066,-2.0182
1.394050323,0.013686497,-2.0182
1.39398396,0.009123734,-2.0182
1.393923727,0.004561621,-2.0182
1.3938697,0,-2.0182
1.393821871,-0.004561288,-2.0182
1.393780176,-0.0091224,-2.0182
1.393744545,-0.013683495,-2.0182
1.393714861,-0.018244727,-2.0182
1.393690955,-0.02280625,-2.0182
1.393672615,-0.027368215,-2.0182
1.393659582,-0.031930768,-2.0182
1.393651551,-0.03649405,-2.0182
1.393648173,-0.041058199,-2.0182
1.393649058,-0.045623346,-2.0182
1.393653776,-0.050189615,-2.0182
1.393661856,-0.054757123,-2.0182
1.393672793,-0.059325981,-2.0182
1.393686044,-0.063896289,-2.0182
1.393701036,-0.068468141,-2.0182
1.393717164,-0.073041622,-2.0182
1.393733796,-0.077616804,-2.0182
1.393750273,-0.082193755,-2.0182
1.393765914,-0.086772528,-2.0182
1.393780014,-0.091353169,-2.0182
1.393791851,-0.095935711,-2.0182
1.393800688,-0.10052018,-2.0182
1.393805771,-0.105106588,-2.0182
1.393806335,-0.109694938,-2.0182
1.393801605,-0.114285221,-2.0182
1.3937908,-0.118877419,-2.0182
1.393773131,-0.123471503,-2.0182
1.393747807,-0.128067433,-2.0182
1.393714035,-0.132665157,-2.0182
1.393671022,-0.137264615,-2.0182
1.393617977,-0.141865736,-2.0182
1.393554113,-0.146468439,-2.0182
1.393478648,-0.151072634,-2.0182
1.393390804,-0.15567822,-2.0182
1.393289816,-0.160285088,-2.0182
1.393174923,-0.164893118,-2.0182
1.393045378,-0.169502185,-2.0182
1.392900443,-0.174112152,-2.0182
1.392739393,-0.178722875,-2.0182
1.392561517,-0.183334202,-2.0182
1.392366117,-0.187945974,-2.0182
1.392152511,-0.192558025,-2.0182
1.39192003,-0.19717018,-2.0182
1.391668025,-0.20178226,-2.0182
1.391395859,-0.206394079,-2.0182
1.391102916,-0.211005443,-2.0182
1.390788596,-0.215616155,-2.0182
1.390452315,-0.220226012,-2.0182
1.390093509,-0.224834804,-2.0182
1.389711634,-0.229442319,-2.0182
1.398451134,0.04578055,-2.0144
1.398352776,0.041196802,-2.0144
1.398258226,0.03661468,-2.0144
1.398167868,0.032034059,-2.0144
1.398082044,0.027454805,-2.0144
1.398001056,0.02287678,-2.0144
1.397925158,0.018299843,-2.0144
1.397854564,0.013723846,-2.0144
1.39778944,0.009148641,-2.0144
1.397729906,0.004574077,-2.0144
1.397676036,0,-2.0144
1.397627822,-0.004573743,-2.0144
1.397585203,-0.009147304,-2.0144
1.397548111,-0.013720837,-2.0144
1.397516431,-0.018294492,-2.0144
1.397490003,-0.022868418,-2.0144
1.397468621,-0.027442759,-2.0144
1.397452036,-0.032017658,-2.0144
1.397439952,-0.036593253,-2.0144
1.397432034,-0.041169676,-2.0144
1.397427906,-0.045747053,-2.0144
1.397427151,-0.050325506,-2.0144
1.397429315,-0.054905147,-2.0144
