x,y,z
0.889960609,-0.091183622,-1.305847556
0.889696058,-0.093510824,-1.305824846
0.889425423,-0.095837265,-1.305802137
0.889148704,-0.098162931,-1.305779428
0.888865906,-0.100487804,-1.305756719
0.888577029,-0.10281187,-1.305734012
0.888282076,-0.105135112,-1.305711304
0.88798105,-0.107457514,-1.305688598
0.887673953,-0.109779061,-1.305665892
0.887360787,-0.112099737,-1.305643186
0.887041555,-0.114419525,-1.305620482
0.886716259,-0.11673841,-1.305597777
0.886384901,-0.119056376,-1.305575074
0.886047486,-0.121373408,-1.30555237
0.885704014,-0.123689489,-1.305529668
0.885354488,-0.126004603,-1.305506966
0.884998913,-0.128318735,-1.305484265
0.884637289,-0.13063187,-1.305461564
0.88426962,-0.13294399,-1.305438864
0.883895909,-0.13525508,-1.305416164
0.883516158,-0.137565126,-1.305393465
0.883130371,-0.13987411,-1.305370767
0.882738551,-0.142182017,-1.305348069
0.882340699,-0.144488831,-1.305325371
0.881936821,-0.146794536,-1.305302675
0.881526918,-0.149099118,-1.305279979
0.881110993,-0.151402559,-1.305257283
0.880689051,-0.153704845,-1.305234588
0.880261093,-0.156005959,-1.305211894
0.879827124,-0.158305886,-1.3051892
0.879387146,-0.16060461,-1.305166507
0.878941163,-0.162902116,-1.305143814
0.878489179,-0.165198387,-1.305121122
0.878031196,-0.167493409,-1.30509843
0.877567218,-0.169787164,-1.30507574
0.877097249,-0.172079639,-1.305053049
0.876621292,-0.174370816,-1.305030359
0.87613935,-0.176660682,-1.30500767
0.875651428,-0.178949219,-1.304984982
0.875157529,-0.181236412,-1.304962294
0.874657657,-0.183522245,-1.304939606
0.874151815,-0.185806704,-1.304916919
0.873640007,-0.188089772,-1.304894233
0.873122237,-0.190371434,-1.304871548
0.872598509,-0.192651675,-1.304848862
0.872068826,-0.194930478,-1.304826178
0.871533193,-0.197207828,-1.304803494
0.870991614,-0.19948371,-1.304780811
0.870444093,-0.201758107,-1.304758128
0.869890633,-0.204031006,-1.304735446
0.869331239,-0.20630239,-1.304712764
0.868765914,-0.208572243,-1.304690083
0.868194664,-0.21084055,-1.304667403
0.867617493,-0.213107296,-1.304644723
0.867034404,-0.215372465,-1.304622044
0.866445401,-0.217636042,-1.304599365
0.86585049,-0.219898011,-1.304576687
