x,y,z,radial,toroidal angle
0.890309796,0.002913542,-1.864610237,0.890314563,0.003272492
0.890341048,0,-1.864583752,0.890341048,0
0.890362766,-0.002913716,-1.864557266,0.890367534,-0.003272492
0.89037495,-0.005827574,-1.86453078,0.89039402,-0.006544985
0.890377597,-0.008741542,-1.864504292,0.890420508,-0.009817477
0.890370709,-0.011655591,-1.864477804,0.890446996,-0.013089969
0.890354284,-0.014569688,-1.864451315,0.890473485,-0.016362462
0.890328322,-0.017483803,-1.864424826,0.890499974,-0.019634954
0.890292823,-0.020397903,-1.864398335,0.890526465,-0.022907446
0.890247786,-0.023311959,-1.864371844,0.890552956,-0.026179939
0.890193211,-0.026225938,-1.864345352,0.890579448,-0.029452431
0.890129099,-0.02913981,-1.864318859,0.890605941,-0.032724923
0.89005545,-0.032053542,-1.864292365,0.890632435,-0.035997416
0.889972263,-0.034967105,-1.864265871,0.890658929,-0.039269908
0.88987954,-0.037880467,-1.864239376,0.890685424,-0.042542401
0.88977728,-0.040793597,-1.86421288,0.89071192,-0.045814893
0.889665484,-0.043706463,-1.864186383,0.890738417,-0.049087385
0.889544152,-0.046619034,-1.864159885,0.890764915,-0.052359878
0.889413286,-0.049531279,-1.864133387,0.890791413,-0.05563237
0.889272887,-0.052443166,-1.864106888,0.890817912,-0.058904862
0.889122954,-0.055354666,-1.864080388,0.890844412,-0.062177355
0.88896349,-0.058265745,-1.864053887,0.890870913,-0.065449847
0.888794495,-0.061176374,-1.864027386,0.890897414,-0.068722339
0.888615971,-0.064086521,-1.864000883,0.890923917,-0.071994832
0.888427918,-0.066996155,-1.86397438,0.89095042,-0.075267324
0.888230339,-0.069905244,-1.863947876,0.890976924,-0.078539816
0.888023235,-0.072813757,-1.863921372,0.891003428,-0.081812309
0.887806608,-0.075721664,-1.863894866,0.891029934,-0.085084801
0.887580459,-0.078628933,-1.86386836,0.89105644,-0.088357293
0.88734479,-0.081535532,-1.863841853,0.891082947,-0.091629786
0.887099603,-0.084441431,-1.863815345,0.891109455,-0.094902278
0.8868449,-0.087346599,-1.863788837,0.891135963,-0.09817477
0.886580684,-0.090251004,-1.863762327,0.891162473,-0.101447263
0.886306957,-0.093154615,-1.863735817,0.891188983,-0.104719755
0.88602372,-0.096057401,-1.863709306,0.891215494,-0.107992247
0.885730977,-0.098959331,-1.863682794,0.891242006,-0.11126474
0.88542873,-0.101860374,-1.863656282,0.891268518,-0.114537232
0.885116982,-0.104760498,-1.863629768,0.891295032,-0.117809725
0.884795735,-0.107659673,-1.863603254,0.891321546,-0.121082217
0.884464993,-0.110557868,-1.863576739,0.891348061,-0.124354709
0.884124758,-0.113455051,-1.863550223,0.891374577,-0.127627202
0.883775033,-0.11635119,-1.863523707,0.891401093,-0.130899694
0.883415822,-0.119246257,-1.86349719,0.89142761,-0.134172186
0.883047128,-0.122140218,-1.863470672,0.891454128,-0.137444679
0.882668954,-0.125033043,-1.863444153,0.891480647,-0.140717171
0.882281304,-0.127924701,-1.863417633,0.891507167,-0.143989663
0.881884181,-0.130815161,-1.863391113,0.891533687,-0.147262156
0.88147759,-0.133704392,-1.863364591,0.891560209,-0.150534648
0.881061533,-0.136592363,-1.863338069,0.891586731,-0.15380714
0.880636015,-0.139479042,-1.863311547,0.891613253,-0.157079633
0.880201039,-0.1423644,-1.863285023,0.891639777,-0.160352125
0.879756611,-0.145248404,-1.863258499,0.891666301,-0.163624617
0.879302733,-0.148131025,-1.863231973,0.891692827,-0.16689711
0.878839411,-0.15101223,-1.863205447,0.891719353,-0.170169602
0.878366648,-0.153891989,-1.863178921,0.891745879,-0.173442094
0.87788445,-0.156770272,-1.863152393,0.891772407,-0.176714587
0.877392821,-0.159647046,-1.863125865,0.891798935,-0.179987079
0.876891765,-0.162522282,-1.863099336,0.891825464,-0.183259571
0.876381287,-0.165395948,-1.863072806,0.891851994,-0.186532064
0.875861392,-0.168268014,-1.863046275,0.891878525,-0.189804556
0.875332086,-0.171138449,-1.863019744,0.891905056,-0.193077048
0.874793373,-0.174007221,-1.862993211,0.891931589,-0.196349541
0.874245259,-0.1768743,-1.862966678,0.891958122,-0.199622033
0.873687749,-0.179739656,-1.862940144,0.891984656,-0.202894526
0.873120848,-0.182603256,-1.86291361,0.89201119,-0.206167018
0.872544561,-0.185465072,-1.862887074,0.892037726,-0.20943951
0.871958895,-0.188325071,-1.862860538,0.892064262,-0.212712003
0.871363856,-0.191183224,-1.862834001,0.892090799,-0.215984495
0.870759448,-0.194039498,-1.862807463,0.892117337,-0.219256987
0.870145678,-0.196893865,-1.862780925,0.892143875,-0.22252948
0.869522552,-0.199746293,-1.862754385,0.892170415,-0.225801972
0.868890075,-0.20259675,-1.862727845,0.892196955,-0.229074464
0.868248256,-0.205445208,-1.862701304,0.892223496,-0.232346957
0.867597098,-0.208291635,-1.862674762,0.892250038,-0.235619449
0.86693661,-0.211136,-1.86264822,0.89227658,-0.238891941
0.866266797,-0.213978273,-1.862621677,0.892303123,-0.242164434
0.865587666,-0.216818423,-1.862595132,0.892329668,-0.245436926
0.864899224,-0.21965642,-1.862568587,0.892356212,-0.248709418
0.864201477,-0.222492234,-1.862542042,0.892382758,-0.251981911
0.863494433,-0.225325833,-1.862515495,0.892409305,-0.255254403
0.862778099,-0.228157187,-1.862488948,0.892435852,-0.258526895
0.862052481,-0.230986266,-1.8624624,0.8924624,-0.261799388
0.861317587,-0.23381304,-1.862435851,0.892488949,-0.26507188
0.860573425,-0.236637477,-1.862409302,0.892515498,-0.268344372
0.859820001,-0.239459548,-1.862382751,0.892542049,-0.271616865
0.859057323,-0.242279222,-1.8623562,0.8925686,-0.274889357
0.858285399,-0.245096469,-1.862329648,0.892595152,-0.27816185
0.857504237,-0.247911259,-1.862303095,0.892621705,-0.281434342
0.856713843,-0.250723561,-1.862276542,0.892648259,-0.284706834
0.855914227,-0.253533345,-1.862249987,0.892674813,-0.287979327
0.897175444,0.023493366,-1.872149411,0.897482989,0.026179939
0.897273994,0.020557852,-1.872122932,0.897509468,0.022907446
0.89736294,0.017621945,-1.872096451,0.897535949,0.019634954
0.897442281,0.014685676,-1.87206997,0.89756243,0.016362462
0.897512014,0.011749076,-1.872043488,0.897588912,0.013089969
0.897572138,0.008812177,-1.872017005,0.897615395,0.009817477
0.897622653,0.00587501,-1.871990521,0.897641879,0.006544985
0.897663557,0.002937608,-1.871964037,0.897668363,0.003272492
0.897694848,0,-1.871937552,0.897694848,0
0.897716527,-0.002937781,-1.871911066,0.897721334,-0.003272492
0.897728593,-0.005875704,-1.871884579,0.897747821,-0.006544985
0.897731044,-0.008813737,-1.871858091,0.897774309,-0.009817477
0.89772388,-0.011751849,-1.871831603,0.897800797,-0.013089969
0.897707101,-0.014690009,-1.871805114,0.897827286,-0.016362462
0.897680706,-0.017628185,-1.871778624,0.897853776,-0.019634954
0.897644695,-0.020566345,-1.871752133,0.897880267,-0.022907446
0.897599068,-0.023504459,-1.871725642,0.897906758,-0.026179939
0.897543825,-0.026442494,-1.87169915,0.897933251,-0.029452431
0.897478965,-0.029380419,-1.871672656,0.897959743,-0.032724923
0.897404489,-0.032318203,-1.871646163,0.897986237,-0.035997416
0.897320397,-0.035255814,-1.871619668,0.898012732,-0.039269908
0.897226689,-0.038193221,-1.871593173,0.898039227,-0.042542401
0.897123366,-0.041130393,-1.871566677,0.898065724,-0.045814893
0.897010429,-0.044067297,-1.87154018,0.89809222,-0.049087385
0.896887878,-0.047003902,-1.871513682,0.898118718,-0.052359878
0.896755713,-0.049940177,-1.871487183,0.898145217,-0.05563237
0.896613936,-0.052876091,-1.871460684,0.898171716,-0.058904862
0.896462548,-0.055811611,-1.871434184,0.898198216,-0.062177355
0.896301549,-0.058746707,-1.871407683,0.898224717,-0.065449847
0.896130941,-0.061681347,-1.871381181,0.898251218,-0.068722339
0.895950725,-0.0646155,-1.871354679,0.898277721,-0.071994832
0.895760902,-0.067549133,-1.871328176,0.898304224,-0.075267324
0.895561474,-0.070482217,-1.871301672,0.898330728,-0.078539816
0.895352443,-0.073414718,-1.871275167,0.898357233,-0.081812309
0.89513381,-0.076346606,-1.871248662,0.898383738,-0.085084801
0.894905576,-0.07927785,-1.871222155,0.898410245,-0.088357293
0.894667745,-0.082208417,-1.871195648,0.898436752,-0.091629786
0.894420317,-0.085138277,-1.87116914,0.89846326,-0.094902278
0.894163295,-0.088067398,-1.871142632,0.898489769,-0.09817477
0.893896681,-0.090995748,-1.871116122,0.898516278,-0.101447263
0.893620477,-0.093923297,-1.871089612,0.898542788,-0.104719755
0.893334686,-0.096850012,-1.871063101,0.898569299,-0.107992247
0.89303931,-0.099775863,-1.871036589,0.898595811,-0.11126474
0.892734352,-0.102700818,-1.871010076,0.898622324,-0.114537232
0.892419814,-0.105624846,-1.870983563,0.898648837,-0.117809724
0.8920957,-0.108547914,-1.870957049,0.898675351,-0.121082217
0.891762011,-0.111469993,-1.870930534,0.898701866,-0.124354709
0.891418752,-0.11439105,-1.870904018,0.898728382,-0.127627202
0.891065926,-0.117311055,-1.870877502,0.898754898,-0.130899694
0.890703534,-0.120229975,-1.870850984,0.898781416,-0.134172186
0.890331582,-0.12314778,-1.870824466,0.898807934,-0.137444679
0.889950072,-0.126064438,-1.870797947,0.898834453,-0.140717171
0.889559008,-0.128979918,-1.870771428,0.898860972,-0.143989663
0.889158393,-0.131894188,-1.870744907,0.898887493,-0.147262156
0.888748231,-0.134807218,-1.870718386,0.898914014,-0.150534648
0.888328526,-0.137718976,-1.870691864,0.898940536,-0.15380714
0.887899282,-0.140629431,-1.870665341,0.898967059,-0.157079633
0.887460503,-0.143538551,-1.870638818,0.898993582,-0.160352125
0.887012193,-0.146446306,-1.870612294,0.899020106,-0.163624617
0.886554357,-0.149352664,-1.870585769,0.899046632,-0.16689711
0.886086998,-0.152257593,-1.870559243,0.899073157,-0.170169602
0.885610121,-0.155161063,-1.870532716,0.899099684,-0.173442094
0.885123731,-0.158063043,-1.870506188,0.899126212,-0.176714587
0.884627832,-0.160963501,-1.87047966,0.89915274,-0.179987079
0.884122429,-0.163862407,-1.870453131,0.899179269,-0.183259572
0.883607527,-0.166759728,-1.870426601,0.899205799,-0.186532064
0.883083131,-0.169655434,-1.870400071,0.899232329,-0.189804556
0.882549245,-0.172549494,-1.870373539,0.899258861,-0.193077048
0.882005876,-0.175441877,-1.870347007,0.899285393,-0.196349541
0.881453028,-0.178332551,-1.870320474,0.899311926,-0.199622033
0.880890707,-0.181221486,-1.870293941,0.899338459,-0.202894526
0.880318918,-0.184108651,-1.870267406,0.899364994,-0.206167018
0.879737666,-0.186994014,-1.870240871,0.899391529,-0.20943951
0.879146958,-0.189877544,-1.870214335,0.899418065,-0.212712003
0.878546799,-0.192759211,-1.870187798,0.899444602,-0.215984495
0.877937196,-0.195638983,-1.87016126,0.89947114,-0.219256987
0.877318153,-0.19851683,-1.870134722,0.899497678,-0.22252948
0.876689677,-0.201392721,-1.870108183,0.899524217,-0.225801972
0.876051774,-0.204266624,-1.870081643,0.899550757,-0.229074464
0.875404451,-0.20713851,-1.870055102,0.899577298,-0.232346957
0.874747714,-0.210008346,-1.87002856,0.899603839,-0.235619449
0.874081569,-0.212876102,-1.870002018,0.899630382,-0.238891941
0.873406023,-0.215741747,-1.869975475,0.899656925,-0.242164434
0.872721083,-0.218605251,-1.869948931,0.899683469,-0.245436926
0.872026755,-0.221466583,-1.869922386,0.899710014,-0.248709418
0.871323046,-0.224325711,-1.869895841,0.899736559,-0.251981911
0.870609964,-0.227182605,-1.869869295,0.899763105,-0.255254403
0.869887515,-0.230037235,-1.869842748,0.899789652,-0.258526895
0.869155707,-0.23288957,-1.8698162,0.8998162,-0.261799388
0.868414546,-0.235739578,-1.869789651,0.899842749,-0.26507188
0.867664041,-0.23858723,-1.869763102,0.899869298,-0.268344373
0.866904198,-0.241432494,-1.869736552,0.899895848,-0.271616865
0.866135025,-0.244275341,-1.869710001,0.899922399,-0.274889357
0.865356531,-0.247115739,-1.869683449,0.899948951,-0.27816185
0.864568722,-0.249953658,-1.869656897,0.899975503,-0.281434342
0.863771607,-0.252789067,-1.869630344,0.900002056,-0.284706834
0.862965194,-0.255621936,-1.869603789,0.900028611,-0.287979327
0.904526722,0.023685866,-1.879503213,0.904836787,0.026179939
0.904625863,0.020726294,-1.879476733,0.904863267,0.022907446
0.904715321,0.017766327,-1.879450253,0.904889748,0.019634954
0.904795095,0.014805996,-1.879423771,0.904916229,0.016362462
0.904865183,0.011845334,-1.879397289,0.904942711,0.013089969
0.904925583,0.008884372,-1.879370805,0.904969195,0.009817477
0.904976295,0.005923141,-1.879344322,0.904995679,0.006544985
0.905017317,0.002961673,-1.879317837,0.905022163,0.003272492
0.905048649,0,-1.879291351,0.905048649,0
0.905070289,-0.002961846,-1.879264865,0.905075135,-0.003272492
0.905082236,-0.005923834,-1.879238378,0.905101622,-0.006544985
0.905084491,-0.008885932,-1.87921189,0.90512811,-0.009817477
0.905077051,-0.011848108,-1.879185402,0.905154598,-0.013089969
0.905059918,-0.01481033,-1.879158912,0.905181088,-0.016362462
0.90503309,-0.017772567,-1.879132422,0.905207578,-0.019634954
0.904996568,-0.020734787,-1.879105931,0.905234069,-0.022907446
0.90495035,-0.023696959,-1.87907944,0.90526056,-0.026179939
0.904894437,-0.02665905,-1.879052947,0.905287053,-0.029452431
0.90482883,-0.029621029,-1.879026454,0.905313546,-0.032724923
0.904753527,-0.032582864,-1.87899996,0.90534004,-0.035997416
0.90466853,-0.035544523,-1.878973465,0.905366535,-0.039269908
0.904573838,-0.038505975,-1.87894697,0.90539303,-0.042542401
0.904469453,-0.041467188,-1.878920473,0.905419527,-0.045814893
0.904355374,-0.044428131,-1.878893976,0.905446024,-0.049087385
0.904231603,-0.04738877,-1.878867478,0.905472522,-0.052359878
0.90409814,-0.050349076,-1.87884098,0.90549902,-0.05563237
0.903954985,-0.053309015,-1.87881448,0.90552552,-0.058904862
0.903802141,-0.056268557,-1.87878798,0.90555202,-0.062177355
0.903639608,-0.059227669,-1.878761479,0.905578521,-0.065449847
0.903467387,-0.06218632,-1.878734977,0.905605023,-0.068722339
0.903285479,-0.065144478,-1.878708475,0.905631525,-0.071994832
0.903093886,-0.068102112,-1.878681972,0.905658029,-0.075267324
0.902892609,-0.071059189,-1.878655467,0.905684533,-0.078539816
0.902681651,-0.074015679,-1.878628963,0.905711037,-0.081812309
0.902461012,-0.076971549,-1.878602457,0.905737543,-0.085084801
0.902230694,-0.079926767,-1.878575951,0.90576405,-0.088357293
0.9019907,-0.082881302,-1.878549443,0.905790557,-0.091629786
0.901741031,-0.085835123,-1.878522935,0.905817065,-0.094902278
0.901481689,-0.088788197,-1.878496427,0.905843573,-0.09817477
0.901212677,-0.091740493,-1.878469917,0.905870083,-0.101447263
0.900933997,-0.094691979,-1.878443407,0.905896593,-0.104719755
0.900645651,-0.097642624,-1.878416896,0.905923104,-0.107992247
0.900347642,-0.100592395,-1.878390384,0.905949616,-0.11126474
0.900039973,-0.103541262,-1.878363871,0.905976129,-0.114537232
0.899722646,-0.106489193,-1.878337358,0.906002642,-0.117809724
0.899395664,-0.109436155,-1.878310844,0.906029156,-0.121082217
0.89905903,-0.112382118,-1.878284329,0.906055671,-0.124354709
0.898712747,-0.11532705,-1.878257813,0.906082187,-0.127627202
0.898356818,-0.118270919,-1.878231296,0.906108704,-0.130899694
0.897991247,-0.121213693,-1.878204779,0.906135221,-0.134172186
0.897616036,-0.124155342,-1.878178261,0.906161739,-0.137444679
0.89723119,-0.127095833,-1.878151742,0.906188258,-0.140717171
0.896836711,-0.130035135,-1.878125223,0.906214777,-0.143989663
0.896432604,-0.132973216,-1.878098702,0.906241298,-0.147262156
0.896018872,-0.135910045,-1.878072181,0.906267819,-0.150534648
0.895595519,-0.13884559,-1.878045659,0.906294341,-0.15380714
0.89516255,-0.141779819,-1.878019137,0.906320863,-0.157079633
0.894719967,-0.144712703,-1.877992613,0.906347387,-0.160352125
0.894267776,-0.147644207,-1.877966089,0.906373911,-0.163624617
0.89380598,-0.150574302,-1.877939564,0.906400436,-0.16689711
0.893334585,-0.153502956,-1.877913038,0.906426962,-0.170169602
0.892853593,-0.156430138,-1.877886511,0.906453489,-0.173442094
0.892363011,-0.159355815,-1.877859984,0.906480016,-0.176714587
0.891862843,-0.162279956,-1.877833456,0.906506544,-0.179987079
0.891353093,-0.165202531,-1.877806927,0.906533073,-0.183259572
0.890833767,-0.168123507,-1.877780397,0.906559603,-0.186532064
0.890304869,-0.171042854,-1.877753867,0.906586133,-0.189804556
0.889766404,-0.17396054,-1.877727335,0.906612665,-0.193077048
0.889218379,-0.176876533,-1.877700803,0.906639197,-0.196349541
0.888660797,-0.179790802,-1.877674271,0.906665729,-0.199622033
0.888093665,-0.182703317,-1.877647737,0.906692263,-0.202894526
0.887516988,-0.185614045,-1.877621203,0.906718797,-0.206167018
0.886930771,-0.188522955,-1.877594668,0.906745332,-0.20943951
0.886335021,-0.191430017,-1.877568132,0.906771868,-0.212712003
0.885729743,-0.194335198,-1.877541595,0.906798405,-0.215984495
0.885114943,-0.197238468,-1.877515058,0.906824942,-0.219256987
0.884490628,-0.200139796,-1.877488519,0.906851481,-0.22252948
0.883856802,-0.20303915,-1.87746198,0.90687802,-0.225801972
0.883213473,-0.205936498,-1.877435441,0.90690456,-0.229074464
0.882560647,-0.208831811,-1.8774089,0.9069311,-0.232346957
0.88189833,-0.211725057,-1.877382359,0.906957641,-0.235619449
0.881226528,-0.214616204,-1.877355817,0.906984183,-0.238891941
0.880545249,-0.217505222,-1.877329274,0.907010726,-0.242164434
0.8798545,-0.220392079,-1.87730273,0.90703727,-0.245436926
0.879154286,-0.223276745,-1.877276186,0.907063815,-0.248709418
0.878444615,-0.226159188,-1.87724964,0.90709036,-0.251981911
0.877725495,-0.229039378,-1.877223094,0.907116906,-0.255254403
0.876996931,-0.231917283,-1.877196548,0.907143452,-0.258526895
0.876258932,-0.234792873,-1.87717,0.90717,-0.261799388
0.875511504,-0.237666117,-1.877143452,0.907196548,-0.26507188
0.874754656,-0.240536983,-1.877116903,0.907223097,-0.268344372
0.873988395,-0.243405441,-1.877090353,0.907249647,-0.271616865
0.873212728,-0.246271459,-1.877063802,0.907276198,-0.274889357
0.872427663,-0.249135008,-1.877037251,0.907302749,-0.27816185
0.871633208,-0.251996056,-1.877010698,0.907329302,-0.281434342
0.870829371,-0.254854573,-1.876984145,0.907355855,-0.284706834
0.87001616,-0.257710528,-1.876957592,0.907382408,-0.287979327
0.911878,0.023878366,-1.886857015,0.912190585,0.026179939
0.911977732,0.020894736,-1.886830535,0.912217065,0.022907446
0.912067703,0.017910709,-1.886804054,0.912243546,0.019634954
0.91214791,0.014926317,-1.886777572,0.912270028,0.016362462
0.912218352,0.011941592,-1.886751089,0.912296511,0.013089969
0.912279028,0.008956566,-1.886724606,0.912322994,0.009817477
0.912329937,0.005971271,-1.886698122,0.912349478,0.006544985
0.912371078,0.002985738,-1.886671637,0.912375963,0.003272492
0.912402449,0,-1.886645151,0.912402449,0
0.91242405,-0.002985911,-1.886618665,0.912428935,-0.003272492
0.912435879,-0.005971964,-1.886592177,0.912455423,-0.006544985
0.912437937,-0.008958126,-1.886565689,0.912481911,-0.009817477
0.912430223,-0.011944366,-1.886539201,0.912508399,-0.013089969
0.912412735,-0.014930651,-1.886512711,0.912534889,-0.016362462
0.912385474,-0.017916949,-1.886486221,0.912561379,-0.019634954
0.91234844,-0.020903229,-1.88645973,0.91258787,-0.022907446
0.912301632,-0.023889459,-1.886433238,0.912614362,-0.026179939
0.91224505,-0.026875606,-1.886406745,0.912640855,-0.029452431
0.912178695,-0.029861639,-1.886380252,0.912667348,-0.032724923
0.912102566,-0.032847525,-1.886353757,0.912693843,-0.035997416
0.912016663,-0.035833232,-1.886327263,0.912720338,-0.039269908
0.911920988,-0.038818729,-1.886300767,0.912746833,-0.042542401
0.91181554,-0.041803984,-1.88627427,0.91277333,-0.045814893
0.91170032,-0.044788965,-1.886247773,0.912799827,-0.049087385
0.911575328,-0.047773639,-1.886221275,0.912826325,-0.052359878
0.911440566,-0.050757974,-1.886194776,0.912852824,-0.05563237
0.911296035,-0.053741939,-1.886168277,0.912879323,-0.058904862
0.911141735,-0.056725502,-1.886141776,0.912905824,-0.062177355
0.910977667,-0.059708631,-1.886115275,0.912932325,-0.065449847
0.910803832,-0.062691293,-1.886088773,0.912958827,-0.068722339
0.910620233,-0.065673457,-1.886062271,0.912985329,-0.071994832
0.91042687,-0.068655091,-1.886035767,0.913011833,-0.075267324
0.910223745,-0.071636162,-1.886009263,0.913038337,-0.078539816
0.910010859,-0.07461664,-1.885982758,0.913064842,-0.081812309
0.909788214,-0.077596491,-1.885956252,0.913091348,-0.085084801
0.909555812,-0.080575684,-1.885929746,0.913117854,-0.088357293
0.909313655,-0.083554187,-1.885903239,0.913144361,-0.091629786
0.909061745,-0.086531968,-1.885876731,0.913170869,-0.094902278
0.908800083,-0.089508996,-1.885850222,0.913197378,-0.09817477
0.908528673,-0.092485237,-1.885823712,0.913223888,-0.101447263
0.908247517,-0.095460661,-1.885797202,0.913250398,-0.104719755
0.907956617,-0.098435235,-1.885770691,0.913276909,-0.107992247
0.907655975,-0.101408927,-1.885744179,0.913303421,-0.11126474
0.907345594,-0.104381706,-1.885717666,0.913329934,-0.114537232
0.907025478,-0.10735354,-1.885691153,0.913356447,-0.117809725
0.906695628,-0.110324396,-1.885664639,0.913382961,-0.121082217
0.906356048,-0.113294243,-1.885638124,0.913409476,-0.124354709
0.906006741,-0.11626305,-1.885611608,0.913435992,-0.127627202
0.90564771,-0.119230783,-1.885585091,0.913462509,-0.130899694
0.905278959,-0.122197412,-1.885558574,0.913489026,-0.134172186
0.90490049,-0.125162904,-1.885532056,0.913515544,-0.137444679
0.904512307,-0.128127228,-1.885505537,0.913542063,-0.140717171
0.904114415,-0.131090351,-1.885479018,0.913568582,-0.143989663
0.903706815,-0.134052243,-1.885452497,0.913595103,-0.147262156
0.903289513,-0.137012871,-1.885425976,0.913621624,-0.150534648
0.902862513,-0.139972203,-1.885399454,0.913648146,-0.15380714
0.902425817,-0.142930208,-1.885372932,0.913674668,-0.157079633
0.901979431,-0.145886854,-1.885346408,0.913701192,-0.160352125
0.901523358,-0.148842109,-1.885319884,0.913727716,-0.163624617
0.901057604,-0.151795941,-1.885293359,0.913754241,-0.16689711
0.900582171,-0.15474832,-1.885266833,0.913780767,-0.170169602
0.900097066,-0.157699212,-1.885240307,0.913807293,-0.173442094
0.899602292,-0.160648586,-1.885213779,0.91383382,-0.176714587
0.899097854,-0.163596411,-1.885187251,0.913860349,-0.179987079
0.898583757,-0.166542655,-1.885160723,0.913886877,-0.183259571
0.898060006,-0.169487287,-1.885134193,0.913913407,-0.186532064
0.897526607,-0.172430274,-1.885107663,0.913939937,-0.189804556
0.896983563,-0.175371585,-1.885081132,0.913966468,-0.193077049
0.896430881,-0.178311189,-1.8850546,0.913993,-0.196349541
0.895868566,-0.181249053,-1.885028067,0.914019533,-0.199622033
0.895296623,-0.184185147,-1.885001534,0.914046066,-0.202894525
0.894715058,-0.187119439,-1.884974999,0.914072601,-0.206167018
0.894123876,-0.190051897,-1.884948464,0.914099136,-0.20943951
0.893523084,-0.19298249,-1.884921929,0.914125671,-0.212712003
0.892912687,-0.195911186,-1.884895392,0.914152208,-0.215984495
0.892292691,-0.198837953,-1.884868855,0.914178745,-0.219256987
0.891663102,-0.201762761,-1.884842317,0.914205283,-0.22252948
0.891023927,-0.204685578,-1.884815778,0.914231822,-0.225801972
0.890375172,-0.207606372,-1.884789238,0.914258362,-0.229074464
0.889716842,-0.210525113,-1.884762698,0.914284902,-0.232346957
0.889048945,-0.213441768,-1.884736157,0.914311443,-0.235619449
0.888371488,-0.216356306,-1.884709615,0.914337985,-0.238891941
0.887684476,-0.219268696,-1.884683072,0.914364528,-0.242164434
0.886987917,-0.222178907,-1.884656529,0.914391071,-0.245436926
0.886281817,-0.225086907,-1.884629985,0.914417615,-0.248709418
0.885566184,-0.227992666,-1.88460344,0.91444416,-0.251981911
0.884841025,-0.230896151,-1.884576894,0.914470706,-0.255254403
0.884106347,-0.233797332,-1.884550347,0.914497253,-0.258526895
0.883362157,-0.236696177,-1.8845238,0.9145238,-0.261799388
0.882608463,-0.239592655,-1.884497252,0.914550348,-0.26507188
0.881845272,-0.242486735,-1.884470703,0.914576897,-0.268344372
0.881072592,-0.245378387,-1.884444154,0.914603446,-0.271616865
0.88029043,-0.248267578,-1.884417603,0.914629997,-0.274889357
0.879498795,-0.251154278,-1.884391052,0.914656548,-0.278161849
0.878697694,-0.254038455,-1.8843645,0.9146831,-0.281434342
0.877887135,-0.256920079,-1.884337947,0.914709653,-0.284706834
0.877067127,-0.259799119,-1.884311394,0.914736206,-0.287979327
0.919229278,0.024070866,-1.894210817,0.919544383,0.026179939
0.919329601,0.021063178,-1.894184337,0.919570863,0.022907446
0.919420084,0.018055091,-1.894157855,0.919597345,0.019634954
0.919500724,0.015046638,-1.894131373,0.919623827,0.016362462
0.919571521,0.012037851,-1.89410489,0.91965031,0.013089969
0.919632473,0.009028761,-1.894078406,0.919676793,0.009817477
0.919683579,0.006019401,-1.894051922,0.919703278,0.006544985
0.919724838,0.003009803,-1.894025437,0.919729763,0.003272492
0.919756249,0,-1.893998951,0.919756249,0
0.919777811,-0.003009977,-1.893972464,0.919782736,-0.003272492
0.919789523,-0.006020094,-1.893945977,0.919809223,-0.006544985
0.919791384,-0.009030321,-1.893919488,0.919835712,-0.009817477
0.919783394,-0.012040624,-1.893892999,0.919862201,-0.013089969
0.919765552,-0.015050972,-1.89386651,0.91988869,-0.016362462
0.919737859,-0.018061332,-1.893840019,0.919915181,-0.019634954
0.919700313,-0.021071672,-1.893813528,0.919941672,-0.022907446
0.919652914,-0.024081959,-1.893787036,0.919968164,-0.026179939
0.919595663,-0.027092162,-1.893760543,0.919994657,-0.029452431
0.91952856,-0.030102248,-1.893734049,0.920021151,-0.032724923
0.919451604,-0.033112185,-1.893707555,0.920047645,-0.035997416
0.919364796,-0.036121941,-1.89368106,0.92007414,-0.039269908
0.919268137,-0.039131484,-1.893654564,0.920100636,-0.042542401
0.919161626,-0.04214078,-1.893628067,0.920127133,-0.045814893
0.919045265,-0.045149799,-1.89360157,0.92015363,-0.049087385
0.918919053,-0.048158507,-1.893575072,0.920180128,-0.052359878
0.918782993,-0.051166873,-1.893548573,0.920206627,-0.05563237
0.918637084,-0.054174864,-1.893522073,0.920233127,-0.058904862
0.918481328,-0.057182448,-1.893495573,0.920259627,-0.062177355
0.918315725,-0.060189593,-1.893469071,0.920286129,-0.065449847
0.918140278,-0.063196266,-1.893442569,0.920312631,-0.068722339
0.917954987,-0.066202436,-1.893416067,0.920339133,-0.071994832
0.917759854,-0.069208069,-1.893389563,0.920365637,-0.075267324
0.917554879,-0.072213135,-1.893363059,0.920392141,-0.078539816
0.917340066,-0.0752176,-1.893336554,0.920418646,-0.081812309
0.917115416,-0.078221433,-1.893310048,0.920445152,-0.085084801
0.916880929,-0.081224601,-1.893283541,0.920471659,-0.088357293
0.91663661,-0.084227072,-1.893257034,0.920498166,-0.091629786
0.916382458,-0.087228814,-1.893230526,0.920524674,-0.094902278
0.916118477,-0.090229794,-1.893204017,0.920551183,-0.09817477
0.91584467,-0.093229981,-1.893177507,0.920577693,-0.101447263
0.915561037,-0.096229343,-1.893150997,0.920604203,-0.104719755
0.915267582,-0.099227846,-1.893124486,0.920630714,-0.107992247
0.914964307,-0.102225459,-1.893097974,0.920657226,-0.11126474
0.914651216,-0.10522215,-1.893071461,0.920683739,-0.114537232
0.91432831,-0.108217887,-1.893044948,0.920710252,-0.117809725
0.913995592,-0.111212637,-1.893018434,0.920736767,-0.121082217
